[run,subrun,event,newhaspi0]
[6265,3,154,1.0]
[6265,3,188,1.0]
[6265,6,346,1.0]
[5616,126,6312,1.0]
[5616,126,6314,1.0]
[5616,193,9662,1.0]
[5616,211,10553,1.0]
[5616,215,10770,1.0]
[6551,184,9220,1.0]
[6551,186,9303,1.0]
[6551,186,9306,1.0]
[6551,186,9313,1.0]
[6551,186,9340,1.0]
[6551,186,9344,1.0]
[6551,187,9355,1.0]
[6551,188,9408,1.0]
[6551,189,9472,1.0]
[6551,190,9523,1.0]
[6551,190,9529,1.0]
[6551,191,9551,1.0]
[6551,191,9579,1.0]
[6551,191,9583,1.0]
[6551,191,9584,1.0]
[6551,192,9645,1.0]
[6551,193,9696,1.0]
[7008,307,15360,1.0]
[7008,307,15368,1.0]
[7008,307,15370,1.0]
[7008,307,15371,1.0]
[7008,307,15373,1.0]
[7008,307,15387,1.0]
[7008,307,15397,1.0]
[7008,307,15398,1.0]
[7008,14,705,1.0]
[7008,14,707,1.0]
[7008,14,715,1.0]
[7008,14,735,1.0]
[6282,17,867,1.0]
[6282,17,888,1.0]
[6282,21,1074,1.0]
[6282,21,1100,1.0]
[7026,615,30756,1.0]
[7026,615,30761,1.0]
[7026,615,30762,1.0]
[7026,615,30774,1.0]
[7026,615,30787,1.0]
[7026,615,30791,1.0]
[7457,200,10018,1.0]
[7457,201,10096,1.0]
[7457,228,11442,1.0]
[7020,1348,67404,1.0]
[7020,1348,67415,1.0]
[7020,1348,67420,1.0]
[7020,1348,67424,1.0]
[7020,1348,67425,1.0]
[7020,1348,67436,1.0]
[7020,1348,67443,1.0]
[7020,1348,67450,1.0]
[7010,173,8657,1.0]
[7010,173,8664,1.0]
[7010,173,8672,1.0]
[7010,173,8673,1.0]
[7010,173,8690,1.0]
[7010,173,8692,1.0]
[7010,173,8693,1.0]
[7010,173,8700,1.0]
[6653,70,3503,1.0]
[6653,70,3527,1.0]
[6653,71,3576,1.0]
[6653,74,3734,1.0]
[6653,74,3738,1.0]
[6653,76,3810,1.0]
[7400,199,9962,1.0]
[7400,200,10043,1.0]
[4998,61,3057,1.0]
[4998,63,3183,1.0]
[4998,67,3373,1.0]
[7634,82,4122,1.0]
[7634,82,4136,1.0]
[7634,83,4188,1.0]
[7634,89,4494,1.0]
[4971,122,6120,1.0]
[4971,123,6198,1.0]
[4971,124,6204,1.0]
[6953,10,511,1.0]
[6953,10,544,1.0]
[6953,11,556,1.0]
[6953,11,560,1.0]
[6953,11,572,1.0]
[6953,12,608,1.0]
[6953,12,617,1.0]
[6953,12,646,1.0]
[6953,13,679,1.0]
[6953,13,690,1.0]
[6953,14,713,1.0]
[6953,15,782,1.0]
[6953,16,834,1.0]
[6953,18,931,1.0]
[6953,18,938,1.0]
[7054,1107,55362,1.0]
[7054,1107,55366,1.0]
[7054,1107,55369,1.0]
[7349,297,14861,1.0]
[6187,10,531,1.0]
[6187,11,595,1.0]
[6187,12,612,1.0]
[6187,12,628,1.0]
[6187,13,669,1.0]
[7021,56,2806,1.0]
[7021,56,2817,1.0]
[7021,56,2827,1.0]
[7021,56,2840,1.0]
[7021,56,2842,1.0]
[7026,29,1451,1.0]
[7026,29,1462,1.0]
[7026,29,1466,1.0]
[7026,29,1470,1.0]
[7026,29,1475,1.0]
[7026,29,1482,1.0]
[7023,431,21566,1.0]
[7023,431,21571,1.0]
[7023,431,21573,1.0]
[7023,431,21576,1.0]
[7023,431,21581,1.0]
[7023,431,21582,1.0]
[7023,431,21583,1.0]
[7023,431,21598,1.0]
[6599,20,1046,1.0]
[7012,1039,51964,1.0]
[7012,1039,51979,1.0]
[7012,1039,51998,1.0]
[7048,55,2765,1.0]
[7048,55,2771,1.0]
[7048,55,2781,1.0]
[5051,85,4271,1.0]
[7014,177,8851,1.0]
[7014,177,8864,1.0]
[7014,177,8868,1.0]
[7014,177,8877,1.0]
[7014,177,8884,1.0]
[7014,177,8889,1.0]
[7001,323,16155,1.0]
[7001,323,16159,1.0]
[7001,323,16169,1.0]
[7001,323,16171,1.0]
[7001,323,16172,1.0]
[7001,323,16185,1.0]
[7001,323,16187,1.0]
[7001,323,16191,1.0]
[7001,323,16192,1.0]
[7001,323,16200,1.0]
[6487,128,6420,1.0]
[6487,128,6422,1.0]
[6487,129,6486,1.0]
[6487,129,6489,1.0]
[6487,130,6513,1.0]
[6487,130,6520,1.0]
[6487,132,6601,1.0]
[6487,132,6606,1.0]
[6487,132,6645,1.0]
[6487,133,6700,1.0]
[6487,134,6706,1.0]
[6487,135,6785,1.0]
[6487,136,6801,1.0]
[6487,136,6830,1.0]
[6487,137,6871,1.0]
[5512,21,1069,1.0]
[5512,25,1255,1.0]
[5512,25,1275,1.0]
[5512,27,1357,1.0]
[7013,36,1801,1.0]
[7013,36,1812,1.0]
[7013,36,1822,1.0]
[7013,36,1833,1.0]
[7013,36,1836,1.0]
[7049,1600,80007,1.0]
[7049,1600,80009,1.0]
[7049,1600,80011,1.0]
[7049,1600,80015,1.0]
[7049,1600,80034,1.0]
[7049,1600,80044,1.0]
[7049,1600,80047,1.0]
[7049,1600,80050,1.0]
[7007,61,3066,1.0]
[7007,61,3073,1.0]
[7007,61,3085,1.0]
[5337,52,2625,1.0]
[5337,53,2651,1.0]
[5337,53,2696,1.0]
[5337,54,2729,1.0]
[5337,54,2747,1.0]
[5337,55,2786,1.0]
[5588,113,5663,1.0]
[5588,117,5894,1.0]
[5588,119,5976,1.0]
[5588,122,6103,1.0]
[7049,863,43156,1.0]
[7049,863,43163,1.0]
[7049,863,43165,1.0]
[7049,863,43173,1.0]
[7049,863,43177,1.0]
[7049,863,43184,1.0]
[7049,863,43186,1.0]
[7049,863,43195,1.0]
[7003,1728,86403,1.0]
[7003,1728,86404,1.0]
[7003,1728,86406,1.0]
[7003,1728,86427,1.0]
[7003,1728,86428,1.0]
[7003,1728,86437,1.0]
[7008,181,9053,1.0]
[7008,181,9063,1.0]
[7008,181,9065,1.0]
[7008,181,9092,1.0]
[7008,181,9095,1.0]
[7020,645,32252,1.0]
[7020,645,32255,1.0]
[7020,645,32258,1.0]
[7020,645,32269,1.0]
[7020,645,32278,1.0]
[7020,645,32291,1.0]
[7020,645,32293,1.0]
[7020,645,32294,1.0]
[7357,54,2731,1.0]
[7003,181,9056,1.0]
[7003,181,9070,1.0]
[7003,181,9088,1.0]
[7003,181,9089,1.0]
[7003,181,9091,1.0]
[7023,396,19810,1.0]
[7023,396,19819,1.0]
[7023,396,19823,1.0]
[7023,396,19830,1.0]
[7023,396,19834,1.0]
[7023,396,19844,1.0]
[7023,396,19850,1.0]
[7026,455,22752,1.0]
[7026,455,22761,1.0]
[7026,455,22774,1.0]
[7026,455,22784,1.0]
[7026,455,22786,1.0]
[7026,455,22798,1.0]
[7054,1921,96059,1.0]
[7054,1921,96061,1.0]
[7054,1921,96081,1.0]
[7054,1921,96082,1.0]
[7054,1921,96083,1.0]
[7054,1921,96087,1.0]
[7054,1921,96100,1.0]
[7004,565,28255,1.0]
[7004,565,28278,1.0]
[7004,565,28281,1.0]
[7004,565,28286,1.0]
[7004,565,28290,1.0]
[6785,5,260,1.0]
[6785,5,277,1.0]
[6785,6,315,1.0]
[6785,8,417,1.0]
[6785,8,435,1.0]
[6785,9,481,1.0]
[6812,80,4021,1.0]
[6812,81,4076,1.0]
[6812,82,4107,1.0]
[6812,82,4143,1.0]
[6812,84,4204,1.0]
[6812,86,4339,1.0]
[6812,87,4359,1.0]
[6812,88,4444,1.0]
[6812,89,4457,1.0]
[7054,1924,96218,1.0]
[7054,1924,96226,1.0]
[7054,1924,96244,1.0]
[7054,1924,96245,1.0]
[7054,1924,96248,1.0]
[5034,66,3332,1.0]
[5034,75,3780,1.0]
[6217,126,6337,1.0]
[6217,127,6359,1.0]
[6217,127,6367,1.0]
[7017,1538,76906,1.0]
[7017,1538,76912,1.0]
[7017,1538,76918,1.0]
[7017,1538,76933,1.0]
[7017,1538,76937,1.0]
[7017,1538,76938,1.0]
[7017,1538,76944,1.0]
[7017,1538,76947,1.0]
[7054,1346,67301,1.0]
[7054,1346,67314,1.0]
[7054,1346,67315,1.0]
[7054,1346,67320,1.0]
[7054,1346,67330,1.0]
[7054,1346,67338,1.0]
[7054,1346,67339,1.0]
[7019,283,14154,1.0]
[7019,283,14155,1.0]
[7019,283,14160,1.0]
[7019,283,14183,1.0]
[7003,331,16551,1.0]
[7003,331,16555,1.0]
[7003,331,16562,1.0]
[7003,331,16570,1.0]
[7003,331,16571,1.0]
[7003,331,16576,1.0]
[7003,331,16580,1.0]
[7003,331,16584,1.0]
[7003,331,16593,1.0]
[6813,210,10542,1.0]
[6813,210,10550,1.0]
[6813,212,10622,1.0]
[6813,212,10643,1.0]
[6813,213,10664,1.0]
[6813,213,10670,1.0]
[6813,213,10687,1.0]
[6813,214,10748,1.0]
[6813,215,10777,1.0]
[6813,216,10827,1.0]
[6813,217,10851,1.0]
[6813,219,10963,1.0]
[6871,29,1461,1.0]
[5996,78,3927,1.0]
[7008,670,33502,1.0]
[7008,670,33520,1.0]
[7008,670,33521,1.0]
[7008,670,33523,1.0]
[7008,670,33536,1.0]
[7008,670,33549,1.0]
[7020,1839,91960,1.0]
[7020,1839,91961,1.0]
[7020,1839,91974,1.0]
[7020,1839,91980,1.0]
[7020,1839,91985,1.0]
[7020,1839,91993,1.0]
[7020,1839,91995,1.0]
[7020,884,44204,1.0]
[7020,884,44206,1.0]
[7020,884,44218,1.0]
[7020,884,44232,1.0]
[7020,884,44240,1.0]
[7020,884,44244,1.0]
[7020,884,44246,1.0]
[7020,884,44249,1.0]
[6663,246,12316,1.0]
[6663,246,12322,1.0]
[6663,246,12327,1.0]
[6663,247,12378,1.0]
[6663,248,12441,1.0]
[6981,67,3361,1.0]
[6981,67,3377,1.0]
[6981,68,3428,1.0]
[6981,68,3445,1.0]
[6981,69,3473,1.0]
[6981,71,3574,1.0]
[6981,71,3586,1.0]
[6981,72,3646,1.0]
[6981,73,3665,1.0]
[6981,74,3737,1.0]
[6981,74,3745,1.0]
[6981,75,3768,1.0]
[6981,75,3775,1.0]
[7012,1760,88006,1.0]
[7012,1760,88014,1.0]
[7012,1760,88022,1.0]
[7012,1760,88033,1.0]
[7023,794,39701,1.0]
[7023,794,39706,1.0]
[7023,794,39708,1.0]
[7023,794,39710,1.0]
[7023,794,39711,1.0]
[7023,794,39712,1.0]
[7023,794,39718,1.0]
[7023,794,39720,1.0]
[7023,794,39724,1.0]
[7023,794,39727,1.0]
[7023,794,39733,1.0]
[5436,45,2258,1.0]
[5436,48,2439,1.0]
[5436,49,2455,1.0]
[7055,675,33757,1.0]
[7055,675,33768,1.0]
[7055,675,33769,1.0]
[7055,675,33779,1.0]
[7055,675,33780,1.0]
[7055,675,33783,1.0]
[7055,675,33792,1.0]
[7055,675,33799,1.0]
[7055,675,33800,1.0]
[6773,141,7057,1.0]
[6773,141,7078,1.0]
[6773,142,7103,1.0]
[6773,142,7119,1.0]
[6773,143,7191,1.0]
[6773,146,7326,1.0]
[6773,147,7362,1.0]
[7021,5,260,1.0]
[7021,5,272,1.0]
[7021,5,287,1.0]
[7017,1122,56104,1.0]
[7017,1122,56110,1.0]
[7017,1122,56116,1.0]
[7017,1122,56118,1.0]
[7017,1122,56127,1.0]
[7017,1122,56146,1.0]
[6070,66,3315,1.0]
[6070,68,3418,1.0]
[6070,71,3565,1.0]
[6070,72,3613,1.0]
[6070,74,3725,1.0]
[6070,75,3762,1.0]
[5606,40,2043,1.0]
[5606,42,2108,1.0]
[5606,42,2142,1.0]
[5606,43,2170,1.0]
[5606,66,3344,1.0]
[5606,66,3348,1.0]
[7023,17,853,1.0]
[7023,17,859,1.0]
[7023,17,862,1.0]
[7023,17,865,1.0]
[7023,17,869,1.0]
[7023,17,886,1.0]
[7023,17,891,1.0]
[7023,17,896,1.0]
[7049,1481,74060,1.0]
[7049,1481,74070,1.0]
[7049,1481,74072,1.0]
[7049,1481,74077,1.0]
[7049,1481,74081,1.0]
[7049,1481,74089,1.0]
[7049,1481,74093,1.0]
[7049,1481,74094,1.0]
[7049,1481,74095,1.0]
[7049,1481,74096,1.0]
[7049,1481,74100,1.0]
[5160,5,262,1.0]
[5160,20,1019,1.0]
[5160,20,1031,1.0]
[5160,34,1717,1.0]
[7008,178,8902,1.0]
[7008,178,8910,1.0]
[7008,178,8940,1.0]
[7008,178,8942,1.0]
[6226,36,1847,1.0]
[6226,53,2671,1.0]
[6226,57,2875,1.0]
[6226,61,3061,1.0]
[6226,61,3083,1.0]
[6226,65,3276,1.0]
[7049,1133,56663,1.0]
[7049,1133,56683,1.0]
[7049,1133,56689,1.0]
[7049,1133,56691,1.0]
[5937,28,1439,1.0]
[5937,30,1529,1.0]
[5937,31,1554,1.0]
[5937,33,1660,1.0]
[5937,36,1802,1.0]
[6956,84,4233,1.0]
[6956,84,4236,1.0]
[6956,84,4243,1.0]
[5051,30,1508,1.0]
[5051,30,1514,1.0]
[5051,30,1520,1.0]
[5966,174,8718,1.0]
[5966,174,8734,1.0]
[5966,181,9075,1.0]
[5966,181,9100,1.0]
[7020,1697,84853,1.0]
[7020,1697,84862,1.0]
[7020,1697,84870,1.0]
[7020,1697,84880,1.0]
[7020,1697,84882,1.0]
[7020,1697,84883,1.0]
[7020,1697,84890,1.0]
[7020,1697,84891,1.0]
[7007,101,5076,1.0]
[7007,101,5077,1.0]
[7007,101,5079,1.0]
[7007,101,5086,1.0]
[7007,101,5093,1.0]
[7007,101,5100,1.0]
[7023,1470,73505,1.0]
[7023,1470,73511,1.0]
[7023,1470,73515,1.0]
[7023,1470,73519,1.0]
[7023,1470,73523,1.0]
[7023,1470,73530,1.0]
[7023,1470,73533,1.0]
[6172,21,1084,1.0]
[7025,532,26613,1.0]
[7025,532,26621,1.0]
[7025,532,26628,1.0]
[7025,532,26635,1.0]
[7025,532,26636,1.0]
[7025,532,26640,1.0]
[7025,532,26642,1.0]
[6692,136,6801,1.0]
[6692,136,6823,1.0]
[6692,137,6887,1.0]
[6692,139,6969,1.0]
[6692,141,7100,1.0]
[6692,143,7152,1.0]
[4967,23,1179,1.0]
[4967,29,1499,1.0]
[4967,31,1579,1.0]
[7346,27,1371,1.0]
[7003,88,4402,1.0]
[7003,88,4408,1.0]
[7003,88,4421,1.0]
[7003,88,4428,1.0]
[7003,88,4437,1.0]
[7003,88,4448,1.0]
[7022,198,9906,1.0]
[7022,198,9928,1.0]
[7022,198,9930,1.0]
[7022,198,9945,1.0]
[7017,1218,60916,1.0]
[7017,1218,60924,1.0]
[7017,1218,60927,1.0]
[7017,1218,60932,1.0]
[7017,1218,60944,1.0]
[7017,1218,60948,1.0]
[7006,28,1406,1.0]
[7006,28,1408,1.0]
[7006,28,1434,1.0]
[7006,28,1441,1.0]
[7006,28,1445,1.0]
[7006,28,1450,1.0]
[6840,90,4537,1.0]
[6840,91,4562,1.0]
[6840,92,4623,1.0]
[6840,93,4663,1.0]
[6840,93,4667,1.0]
[6840,93,4678,1.0]
[6840,93,4685,1.0]
[6683,192,9615,1.0]
[6683,192,9644,1.0]
[6683,192,9647,1.0]
[7049,1213,60655,1.0]
[7049,1213,60664,1.0]
[7049,1213,60665,1.0]
[7049,1213,60670,1.0]
[7049,1213,60672,1.0]
[7049,1213,60676,1.0]
[7049,1213,60679,1.0]
[7049,1213,60697,1.0]
[7003,733,36652,1.0]
[7003,733,36661,1.0]
[7003,733,36668,1.0]
[7003,733,36672,1.0]
[7003,733,36673,1.0]
[7003,733,36682,1.0]
[7003,733,36687,1.0]
[7003,500,25007,1.0]
[7003,500,25012,1.0]
[7003,500,25023,1.0]
[7381,24,1207,1.0]
[7381,25,1262,1.0]
[7381,25,1282,1.0]
[6932,33,1654,1.0]
[6932,36,1844,1.0]
[6932,154,7748,1.0]
[6932,156,7813,1.0]
[6932,156,7819,1.0]
[6932,158,7904,1.0]
[6932,158,7906,1.0]
[6932,159,7994,1.0]
[7025,589,29458,1.0]
[7025,589,29466,1.0]
[7025,589,29471,1.0]
[7025,589,29490,1.0]
[7011,171,8561,1.0]
[7011,171,8563,1.0]
[7011,171,8568,1.0]
[7011,171,8578,1.0]
[7011,171,8581,1.0]
[7011,171,8588,1.0]
[7011,171,8589,1.0]
[7017,200,10005,1.0]
[7017,200,10012,1.0]
[7017,200,10013,1.0]
[7017,200,10033,1.0]
[7017,200,10042,1.0]
[7017,200,10050,1.0]
[6144,11,557,1.0]
[6144,13,687,1.0]
[6144,15,764,1.0]
[6144,15,765,1.0]
[6144,16,844,1.0]
[7001,273,13660,1.0]
[7001,273,13670,1.0]
[7001,273,13684,1.0]
[7001,273,13686,1.0]
[6751,5,285,1.0]
[6751,7,354,1.0]
[6751,7,367,1.0]
[6751,9,469,1.0]
[6751,9,477,1.0]
[6751,9,500,1.0]
[6179,0,28,1.0]
[7004,396,19801,1.0]
[7004,396,19805,1.0]
[7004,396,19810,1.0]
[7004,396,19813,1.0]
[7004,396,19820,1.0]
[7004,396,19822,1.0]
[7004,396,19829,1.0]
[7004,396,19832,1.0]
[7004,396,19849,1.0]
[6591,1,75,1.0]
[6591,1,91,1.0]
[6591,1,96,1.0]
[6591,4,240,1.0]
[6591,5,292,1.0]
[6591,6,318,1.0]
[6591,6,342,1.0]
[6591,7,389,1.0]
[6591,8,405,1.0]
[6591,10,524,1.0]
[6591,10,534,1.0]
[6591,34,1743,1.0]
[7018,493,24664,1.0]
[7018,493,24673,1.0]
[7018,493,24674,1.0]
[7018,493,24675,1.0]
[7018,493,24676,1.0]
[7018,493,24677,1.0]
[7018,493,24688,1.0]
[7018,493,24689,1.0]
[7018,493,24692,1.0]
[6671,104,5234,1.0]
[6671,105,5285,1.0]
[6671,106,5349,1.0]
[6671,108,5421,1.0]
[6671,108,5432,1.0]
[6671,108,5437,1.0]
[6671,109,5480,1.0]
[6671,109,5484,1.0]
[6671,110,5544,1.0]
[6671,111,5585,1.0]
[6671,111,5586,1.0]
[6671,112,5609,1.0]
[6671,113,5673,1.0]
[7016,145,7264,1.0]
[7016,145,7273,1.0]
[7016,145,7280,1.0]
[7016,145,7281,1.0]
[7016,145,7290,1.0]
[7006,591,29551,1.0]
[7006,591,29553,1.0]
[7006,591,29554,1.0]
[7006,591,29561,1.0]
[7006,591,29562,1.0]
[7006,591,29569,1.0]
[7006,591,29587,1.0]
[7006,591,29588,1.0]
[7006,591,29589,1.0]
[7006,591,29598,1.0]
[7054,1599,79951,1.0]
[7054,1599,79953,1.0]
[7054,1599,79954,1.0]
[7054,1599,79962,1.0]
[7054,1599,79973,1.0]
[7054,1599,79978,1.0]
[7054,1599,79982,1.0]
[7054,1599,79983,1.0]
[7054,1599,79989,1.0]
[7054,1599,79991,1.0]
[7017,120,6001,1.0]
[7017,120,6007,1.0]
[7017,120,6012,1.0]
[7017,120,6026,1.0]
[7017,120,6034,1.0]
[7017,120,6035,1.0]
[7017,120,6041,1.0]
[7017,120,6042,1.0]
[7017,120,6046,1.0]
[7004,1655,82752,1.0]
[7004,1655,82764,1.0]
[7004,1655,82769,1.0]
[7004,1655,82770,1.0]
[7004,1655,82773,1.0]
[7004,1655,82781,1.0]
[7004,1655,82790,1.0]
[7004,1655,82795,1.0]
[5525,0,3,1.0]
[5525,1,58,1.0]
[5525,2,104,1.0]
[5525,3,192,1.0]
[5525,6,319,1.0]
[5525,7,354,1.0]
[5525,8,443,1.0]
[5525,9,461,1.0]
[5525,9,469,1.0]
[5525,9,488,1.0]
[7054,1528,76402,1.0]
[7054,1528,76405,1.0]
[7054,1528,76425,1.0]
[7054,1528,76426,1.0]
[7054,1528,76440,1.0]
[7054,1528,76441,1.0]
[7054,1528,76444,1.0]
[7054,1528,76448,1.0]
[7004,1371,68554,1.0]
[7004,1371,68555,1.0]
[7004,1371,68565,1.0]
[7004,1371,68567,1.0]
[7004,1371,68570,1.0]
[7004,1371,68580,1.0]
[7004,1371,68582,1.0]
[7004,1371,68584,1.0]
[7010,1307,65356,1.0]
[7010,1307,65378,1.0]
[7010,1307,65388,1.0]
[7010,1307,65392,1.0]
[6669,61,3072,1.0]
[6457,81,4056,1.0]
[7004,1523,76160,1.0]
[7004,1523,76179,1.0]
[7004,1523,76188,1.0]
[7004,1523,76190,1.0]
[7004,1523,76199,1.0]
[7025,76,3813,1.0]
[7025,76,3815,1.0]
[7025,76,3816,1.0]
[7025,76,3823,1.0]
[7025,76,3826,1.0]
[7025,76,3828,1.0]
[7025,76,3829,1.0]
[7025,76,3836,1.0]
[6233,3,155,1.0]
[6233,3,158,1.0]
[6233,7,355,1.0]
[6233,8,416,1.0]
[6233,9,480,1.0]
[7371,46,2314,1.0]
[7010,879,43956,1.0]
[7010,879,43961,1.0]
[7010,879,43965,1.0]
[7010,879,43966,1.0]
[7010,879,43968,1.0]
[7010,879,43971,1.0]
[7010,879,43981,1.0]
[7010,879,43983,1.0]
[7010,879,43986,1.0]
[7019,21,1058,1.0]
[7019,21,1078,1.0]
[7019,21,1085,1.0]
[7019,21,1090,1.0]
[7019,21,1100,1.0]
[6934,128,6419,1.0]
[6934,128,6433,1.0]
[6934,128,6436,1.0]
[6934,232,11615,1.0]
[5125,10,525,1.0]
[5125,16,831,1.0]
[5125,16,836,1.0]
[5125,17,858,1.0]
[5125,18,930,1.0]
[7143,17,858,1.0]
[7143,27,1381,1.0]
[6027,2,118,1.0]
[6027,2,122,1.0]
[7010,1749,87464,1.0]
[7010,1749,87470,1.0]
[7003,1672,83602,1.0]
[7003,1672,83606,1.0]
[7003,1672,83622,1.0]
[7003,1672,83639,1.0]
[7003,1672,83645,1.0]
[7003,1672,83650,1.0]
[6111,63,3176,1.0]
[6111,63,3182,1.0]
[6111,64,3241,1.0]
[6111,67,3368,1.0]
[6111,67,3371,1.0]
[6111,68,3421,1.0]
[6111,69,3462,1.0]
[7012,248,12416,1.0]
[7012,248,12427,1.0]
[7012,248,12436,1.0]
[7012,248,12442,1.0]
[7010,1705,85257,1.0]
[7010,1705,85258,1.0]
[7010,1705,85260,1.0]
[7010,1705,85282,1.0]
[7010,1705,85289,1.0]
[7054,969,48466,1.0]
[7054,969,48483,1.0]
[7054,969,48500,1.0]
[7018,658,32901,1.0]
[7018,658,32907,1.0]
[7018,658,32910,1.0]
[7018,658,32912,1.0]
[7018,658,32914,1.0]
[7018,658,32922,1.0]
[7018,658,32924,1.0]
[7018,658,32938,1.0]
[7018,658,32945,1.0]
[5458,167,8352,1.0]
[5458,169,8498,1.0]
[5458,170,8529,1.0]
[5458,172,8646,1.0]
[7023,575,28751,1.0]
[7023,575,28758,1.0]
[7023,575,28759,1.0]
[7023,575,28765,1.0]
[7023,575,28777,1.0]
[7023,575,28785,1.0]
[7023,575,28794,1.0]
[7023,575,28800,1.0]
[5207,52,2620,1.0]
[5207,52,2638,1.0]
[5207,53,2667,1.0]
[5207,53,2687,1.0]
[5207,55,2769,1.0]
[5207,56,2815,1.0]
[5207,61,3067,1.0]
[5207,62,3128,1.0]
[6371,36,1838,1.0]
[6371,38,1921,1.0]
[6371,41,2065,1.0]
[6371,42,2130,1.0]
[6371,43,2171,1.0]
[6371,45,2271,1.0]
[7716,60,3029,1.0]
[7716,64,3207,1.0]
[5215,57,2854,1.0]
[5215,57,2894,1.0]
[5215,58,2927,1.0]
[5215,60,3026,1.0]
[5215,61,3054,1.0]
[5215,61,3071,1.0]
[7110,0,26,1.0]
[7110,1,89,1.0]
[7110,5,261,1.0]
[7004,808,40404,1.0]
[7004,808,40419,1.0]
[7004,808,40421,1.0]
[7004,808,40423,1.0]
[7004,808,40424,1.0]
[5454,51,2564,1.0]
[5454,51,2600,1.0]
[5454,68,3427,1.0]
[5454,72,3632,1.0]
[5454,76,3847,1.0]
[5454,178,8906,1.0]
[5454,178,8910,1.0]
[5454,178,8935,1.0]
[6794,82,4114,1.0]
[7049,1756,87830,1.0]
[7049,1756,87837,1.0]
[7049,1756,87844,1.0]
[7049,1756,87848,1.0]
[7049,1756,87850,1.0]
[7012,954,47711,1.0]
[7012,954,47714,1.0]
[7012,954,47724,1.0]
[7012,954,47735,1.0]
[7012,954,47743,1.0]
[6685,10,522,1.0]
[6685,13,687,1.0]
[6785,66,3306,1.0]
[6785,66,3346,1.0]
[6785,68,3409,1.0]
[6785,68,3424,1.0]
[6785,68,3428,1.0]
[6785,69,3451,1.0]
[6785,69,3479,1.0]
[6785,70,3513,1.0]
[6785,71,3590,1.0]
[6785,72,3619,1.0]
[6785,73,3685,1.0]
[6785,74,3708,1.0]
[6785,74,3713,1.0]
[6785,75,3792,1.0]
[6382,40,2044,1.0]
[6382,41,2058,1.0]
[6382,109,5486,1.0]
[6382,110,5519,1.0]
[7025,499,24956,1.0]
[7025,499,24966,1.0]
[7025,499,24969,1.0]
[7025,499,24970,1.0]
[7025,499,24975,1.0]
[7025,499,24985,1.0]
[7025,499,24988,1.0]
[7025,499,24992,1.0]
[7025,499,24993,1.0]
[7025,499,24995,1.0]
[7008,354,17704,1.0]
[7008,354,17707,1.0]
[7008,354,17710,1.0]
[7008,354,17723,1.0]
[7008,354,17725,1.0]
[7008,354,17729,1.0]
[7008,354,17733,1.0]
[7017,973,48654,1.0]
[7017,973,48664,1.0]
[7017,973,48670,1.0]
[7017,973,48676,1.0]
[7017,973,48691,1.0]
[7017,973,48695,1.0]
[7026,778,38906,1.0]
[7026,778,38914,1.0]
[7026,778,38935,1.0]
[7026,778,38950,1.0]
[6238,14,732,1.0]
[6238,14,745,1.0]
[6238,14,749,1.0]
[6073,31,1592,1.0]
[6073,37,1872,1.0]
[6073,37,1881,1.0]
[6073,38,1916,1.0]
[6073,40,2029,1.0]
[7139,63,3164,1.0]
[7139,74,3720,1.0]
[7004,1736,86801,1.0]
[7004,1736,86814,1.0]
[7004,1736,86818,1.0]
[7004,1736,86823,1.0]
[7004,1736,86841,1.0]
[7004,1736,86846,1.0]
[7012,425,21267,1.0]
[7012,425,21281,1.0]
[7012,425,21284,1.0]
[7012,425,21297,1.0]
[7054,253,12652,1.0]
[7054,253,12659,1.0]
[7054,253,12662,1.0]
[7054,253,12666,1.0]
[7054,253,12671,1.0]
[7054,253,12672,1.0]
[7054,253,12673,1.0]
[7054,253,12675,1.0]
[7054,253,12679,1.0]
[7054,253,12683,1.0]
[7054,253,12698,1.0]
[7010,1060,53003,1.0]
[7010,1060,53015,1.0]
[7010,1060,53022,1.0]
[7010,1060,53024,1.0]
[7010,1060,53026,1.0]
[7010,1060,53047,1.0]
[7023,1336,66803,1.0]
[7023,1336,66833,1.0]
[7023,1336,66839,1.0]
[7023,1336,66847,1.0]
[7025,279,13963,1.0]
[7025,279,13974,1.0]
[7025,279,13986,1.0]
[7025,279,13988,1.0]
[7025,279,13999,1.0]
[7055,647,32351,1.0]
[7055,647,32353,1.0]
[7055,647,32366,1.0]
[7055,647,32367,1.0]
[7055,647,32383,1.0]
[7055,647,32385,1.0]
[7055,647,32386,1.0]
[7055,647,32389,1.0]
[7055,647,32397,1.0]
[7055,647,32400,1.0]
[7501,80,4016,1.0]
[6502,54,2725,1.0]
[6502,55,2761,1.0]
[6502,55,2766,1.0]
[6502,55,2783,1.0]
[6502,55,2787,1.0]
[6502,56,2803,1.0]
[6502,56,2844,1.0]
[6502,58,2908,1.0]
[7012,1312,65602,1.0]
[7012,1312,65605,1.0]
[7012,1312,65606,1.0]
[7012,1312,65612,1.0]
[7012,1312,65618,1.0]
[7012,1312,65623,1.0]
[7012,1312,65643,1.0]
[7012,1312,65644,1.0]
[7021,717,35852,1.0]
[7021,717,35856,1.0]
[7021,717,35862,1.0]
[7021,717,35865,1.0]
[7021,717,35867,1.0]
[7021,717,35872,1.0]
[7021,717,35883,1.0]
[7021,717,35886,1.0]
[7021,717,35892,1.0]
[7021,717,35893,1.0]
[7021,717,35896,1.0]
