[run,subrun,event,Enu_true,newhaspi0]
[8668,108,5443,1286.2476110458374,1.0]
[8668,109,5474,1712.0414972305298,1.0]
[8668,109,5480,1101.320505142212,1.0]
[8668,110,5517,1825.2226114273071,1.0]
[10574,8,443,1319.0364837646484,1.0]
[10574,13,665,1554.8433065414429,1.0]
[10574,13,690,1833.0323696136475,1.0]
[10574,14,717,6004.367351531982,1.0]
[10574,14,729,1666.0046577453613,1.0]
[10574,68,3403,1255.7218074798584,1.0]
[10574,68,3407,1113.1585836410522,1.0]
[11691,56,2804,1171.5242862701416,1.0]
[11691,56,2816,1175.6869554519653,1.0]
[9690,0,46,1988.5635375976562,1.0]
[9690,0,47,1913.8860702514648,1.0]
[9690,1,73,1638.0482912063599,1.0]
[9690,3,162,795.9005832672119,1.0]
[9690,3,177,1394.4320678710938,1.0]
[9690,3,190,2018.1143283843994,1.0]
[9690,3,193,973.2973575592041,1.0]
[9567,164,8221,1903.1224250793457,1.0]
[9567,164,8234,2006.894826889038,1.0]
[9567,165,8261,1335.6122970581055,1.0]
[9567,165,8270,985.1304888725281,1.0]
[10432,39,1967,1520.115852355957,1.0]
[9619,124,6233,1853.7429571151733,1.0]
[9619,130,6503,3609.363794326782,1.0]
[9619,130,6520,1796.3263988494873,1.0]
[9619,132,6622,1092.0233726501465,1.0]
[12062,12,618,713.8770818710327,1.0]
[12062,12,622,823.8018155097961,1.0]
[12062,47,2359,1466.164231300354,1.0]
[12062,47,2372,861.7134094238281,1.0]
[12062,47,2376,1587.7176523208618,1.0]
[12062,47,2393,963.8640880584717,1.0]
[12062,93,4654,1025.5558490753174,1.0]
[12062,93,4660,624.6583461761475,1.0]
[12062,93,4663,1010.9988451004028,1.0]
[12062,93,4672,1018.9864635467529,1.0]
[12062,93,4681,865.8410906791687,1.0]
[12442,110,5516,4160.843372344971,1.0]
[12442,110,5518,1679.876685142517,1.0]
[12442,110,5526,1295.601487159729,1.0]
[12442,110,5548,1199.3812322616577,1.0]
[12442,156,7802,1566.862940788269,1.0]
[12442,156,7844,1066.4383172988892,1.0]
[9208,278,13926,1571.7231035232544,1.0]
[9208,279,13970,1538.8743877410889,1.0]
[9208,280,14032,1407.4054956436157,1.0]
[9208,281,14088,931.7973852157593,1.0]
[8767,8,414,1930.0487041473389,1.0]
[8767,8,417,761.3459825515747,1.0]
[8767,9,460,1154.6692848205566,1.0]
[8767,17,892,1844.396710395813,1.0]
[8767,18,918,2980.628490447998,1.0]
[12526,9,500,1575.577974319458,1.0]
[9053,10,517,624.4345903396606,1.0]
[11965,55,2777,1034.050464630127,1.0]
[9698,69,3457,1241.1476373672485,1.0]
[9698,69,3477,1263.7330293655396,1.0]
[9698,69,3479,1079.2783498764038,1.0]
[9698,70,3532,656.9172739982605,1.0]
[9698,70,3544,739.3302917480469,1.0]
[9698,72,3601,1698.851227760315,1.0]
[9492,156,7827,1495.662808418274,1.0]
[9492,157,7866,886.7439031600952,1.0]
[8469,33,1683,963.0390405654907,1.0]
[8469,33,1685,1041.5531396865845,1.0]
[8469,33,1693,1282.5547456741333,1.0]
[8469,34,1708,1438.477635383606,1.0]
[8469,34,1732,1228.395938873291,1.0]
[8469,35,1751,1329.538345336914,1.0]
[8469,36,1836,2808.189630508423,1.0]
[8469,36,1850,4916.958332061768,1.0]
[12561,166,8317,1291.0854816436768,1.0]
[12561,166,8319,3118.7431812286377,1.0]
[12561,166,8327,850.8361577987671,1.0]
[12561,191,9581,1562.9490613937378,1.0]
[12561,392,19609,1783.7048768997192,1.0]
[9570,91,4587,840.2990698814392,1.0]
[9570,91,4599,1494.603157043457,1.0]
[9570,99,5000,1522.8432416915894,1.0]
[9570,100,5022,1440.011978149414,1.0]
[9570,101,5051,941.1343932151794,1.0]
[9570,101,5066,1097.9567766189575,1.0]
[9570,101,5083,2825.176477432251,1.0]
[9570,102,5124,1079.0036916732788,1.0]
[9570,103,5182,1767.107605934143,1.0]
[8465,109,5464,816.9588446617126,1.0]
[8465,109,5465,1298.6165285110474,1.0]
[8465,110,5542,1020.793080329895,1.0]
[13475,50,2509,4813.841342926025,1.0]
[13475,50,2524,1151.8725156784058,1.0]
[13492,17,864,979.7001481056213,1.0]
[13492,17,866,1256.9111585617065,1.0]
[13492,17,889,1396.2733745574951,1.0]
[13492,17,895,1700.9600400924683,1.0]
[8648,162,8121,2575.2182006835938,1.0]
[8648,162,8131,1284.1179370880127,1.0]
[8648,163,8189,1020.5864906311035,1.0]
[8648,164,8215,773.0911374092102,1.0]
[8648,164,8237,3519.2835330963135,1.0]
[8648,165,8252,1216.5321111679077,1.0]
[8648,165,8277,1583.1999778747559,1.0]
[8648,165,8280,1350.421667098999,1.0]
[10434,46,2311,1675.6513118743896,1.0]
[10434,46,2338,878.4686923027039,1.0]
[10521,61,3053,6017.9266929626465,1.0]
[10521,61,3067,1429.6633005142212,1.0]
[10521,62,3109,633.1514120101929,1.0]
[10521,62,3123,1693.1471824645996,1.0]
[10521,63,3168,1164.459228515625,1.0]
[10521,63,3190,1278.42378616333,1.0]
[10521,63,3200,1635.0942850112915,1.0]
[10521,64,3202,1083.6199522018433,1.0]
[10521,64,3206,1588.1818532943726,1.0]
[10521,64,3221,1763.2126808166504,1.0]
[9684,180,9006,1197.7640390396118,1.0]
[9684,180,9020,1369.4461584091187,1.0]
[9684,180,9045,2285.6431007385254,1.0]
[9684,181,9075,1435.455083847046,1.0]
[9684,181,9076,755.4663419723511,1.0]
[9684,182,9148,914.2638444900513,1.0]
[9684,183,9162,1039.4595861434937,1.0]
[9684,183,9189,985.6983423233032,1.0]
[8670,1,52,1511.8403434753418,1.0]
[8670,1,59,1544.9564456939697,1.0]
[8670,1,78,1647.5110054016113,1.0]
[8670,3,155,505.2001476287842,1.0]
[8670,3,160,976.4185547828674,1.0]
[8670,3,164,1284.5131158828735,1.0]
[8670,3,186,905.3356647491455,1.0]
[8670,4,218,1859.3368530273438,1.0]
[8670,4,220,1743.1526184082031,1.0]
[9649,10,501,820.2052712440491,1.0]
[9649,10,507,1386.2392902374268,1.0]
[9649,10,532,1464.762568473816,1.0]
[9649,10,548,1183.1899881362915,1.0]
[9649,21,1073,1148.5872268676758,1.0]
[9649,21,1096,852.8351187705994,1.0]
[9649,22,1101,958.7367177009583,1.0]
[9649,22,1142,1252.0157098770142,1.0]
[12039,248,12410,1553.149700164795,1.0]
[12039,248,12449,845.6346392631531,1.0]
[12034,111,5555,773.5186219215393,1.0]
[12034,111,5560,1158.0307483673096,1.0]
[12034,111,5586,2088.773727416992,1.0]
[9284,120,6024,698.2641816139221,1.0]
[9284,120,6040,1621.55282497406,1.0]
[11934,26,1348,1759.2556476593018,1.0]
[11934,122,6112,1770.7927227020264,1.0]
[11934,161,8061,911.7238521575928,1.0]
[11934,161,8092,1222.1914529800415,1.0]
[11934,236,11817,1822.45671749115,1.0]
[11934,236,11837,1018.5426473617554,1.0]
[12485,104,5232,683.0570697784424,1.0]
[12485,104,5233,1435.0847005844116,1.0]
[12485,104,5240,747.6846575737,1.0]
[9272,0,37,399.1647958755493,1.0]
[9272,2,149,954.8128247261047,1.0]
[9272,4,208,1311.166524887085,1.0]
[9272,4,245,1108.5426807403564,1.0]
[9299,104,5202,1421.9205379486084,1.0]
[9670,10,525,981.8623661994934,1.0]
[9670,11,582,467.32404828071594,1.0]
[9670,11,595,974.0445613861084,1.0]
[10571,40,2044,1102.7073860168457,1.0]
[10571,41,2078,910.3990793228149,1.0]
[10571,41,2081,3150.991439819336,1.0]
[10571,42,2101,1443.617820739746,1.0]
[9212,11,566,1338.0948305130005,1.0]
[9212,11,579,3741.4379119873047,1.0]
[9212,11,593,1714.0949964523315,1.0]
[9212,12,631,1968.5871601104736,1.0]
[9212,13,661,3177.2148609161377,1.0]
[9212,14,707,1554.8657178878784,1.0]
[9212,14,710,824.2575526237488,1.0]
[9212,14,720,2303.6129474639893,1.0]
[13616,9,493,2486.5853786468506,1.0]
[13616,9,499,607.5608134269714,1.0]
[9433,85,4274,1897.0797061920166,1.0]
[9433,87,4354,1246.4404106140137,1.0]
[9433,87,4392,1356.452465057373,1.0]
[9650,273,13677,1187.5158548355103,1.0]
[9650,275,13773,1501.4369487762451,1.0]
[9650,317,15855,1533.0055952072144,1.0]
[9650,317,15864,1744.295358657837,1.0]
[9650,317,15877,1145.9357738494873,1.0]
[9650,317,15891,1882.5442790985107,1.0]
[9650,317,15898,659.1644883155823,1.0]
[9650,318,15907,1236.2561225891113,1.0]
[9650,318,15916,1475.2353429794312,1.0]
[9650,318,15922,1975.6907224655151,1.0]
[9650,318,15932,894.0808773040771,1.0]
[11723,155,7776,3904.996156692505,1.0]
[9617,300,15041,730.9409976005554,1.0]
[9617,301,15053,1017.0580148696899,1.0]
[9617,303,15185,603.1607985496521,1.0]
[9617,304,15220,1756.8953037261963,1.0]
[9617,305,15257,1045.9192991256714,1.0]
[8912,16,802,1202.081561088562,1.0]
[8912,17,884,681.9911003112793,1.0]
[8912,18,934,1455.9129476547241,1.0]
[8912,18,942,1269.4157361984253,1.0]
[11115,31,1572,1549.3711233139038,1.0]
[8410,29,1451,2059.0732097625732,1.0]
[8410,30,1520,997.9388117790222,1.0]
[8410,31,1595,1708.7218761444092,1.0]
[10646,86,4346,1119.377613067627,1.0]
[10646,86,4350,1499.4299411773682,1.0]
[10646,88,4420,1528.3746719360352,1.0]
[10646,88,4449,517.8600549697876,1.0]
[10646,89,4456,1374.456524848938,1.0]
[10646,89,4479,1012.7696990966797,1.0]
[9394,173,8658,965.1729464530945,1.0]
[9394,173,8671,1121.7354536056519,1.0]
[9394,173,8693,820.0414776802063,1.0]
[9394,175,8791,1637.8875970840454,1.0]
[9394,175,8792,793.6018109321594,1.0]
[9196,54,2740,1874.6509552001953,1.0]
[9196,55,2783,2427.3996353149414,1.0]
[9196,56,2842,1686.7610216140747,1.0]
[9196,58,2901,3044.127941131592,1.0]
[9196,58,2925,1702.3669481277466,1.0]
[9196,58,2948,906.7233204841614,1.0]
[9196,59,2968,4436.373710632324,1.0]
[8885,214,10712,1032.0268869400024,1.0]
[8885,214,10725,860.4276180267334,1.0]
[8885,215,10784,950.9245157241821,1.0]
[8885,216,10807,1541.1797761917114,1.0]
[8885,216,10822,1923.5256910324097,1.0]
[8885,216,10837,854.8372387886047,1.0]
[8885,217,10895,6311.434745788574,1.0]
[8885,218,10920,990.5090928077698,1.0]
[11609,310,15507,1707.5839042663574,1.0]
[9340,223,11189,1088.4442329406738,1.0]
[9340,224,11208,1465.1912450790405,1.0]
[9340,224,11217,982.0554852485657,1.0]
[9340,224,11223,1392.235279083252,1.0]
[9340,225,11286,720.9861874580383,1.0]
[9340,226,11327,1089.8964405059814,1.0]
[11144,19,1000,4086.8897438049316,1.0]
[11128,31,1558,1091.2234783172607,1.0]
[11128,31,1565,751.3343095779419,1.0]
[9457,154,7737,681.4492344856262,1.0]
[9457,155,7780,3363.4235858917236,1.0]
[9457,155,7786,1910.3572368621826,1.0]
[9457,155,7800,1437.9446506500244,1.0]
[8421,6,331,2000.1850128173828,1.0]
[8421,7,393,1018.1034803390503,1.0]
[8421,9,469,1541.071891784668,1.0]
[8421,9,475,1250.1444816589355,1.0]
[8421,9,482,3611.9534969329834,1.0]
[8421,9,500,1167.6377058029175,1.0]
[8421,10,507,1920.942783355713,1.0]
[9668,82,4137,727.5523543357849,1.0]
[9668,82,4141,1134.9693536758423,1.0]
[9668,107,5365,1224.3871688842773,1.0]
[9668,107,5397,1027.1046161651611,1.0]
[8798,44,2237,928.6313056945801,1.0]
[8798,45,2265,1557.7549934387207,1.0]
[8798,45,2276,1523.3463048934937,1.0]
[8798,45,2289,2150.8874893188477,1.0]
[8798,46,2314,1205.5788040161133,1.0]
[8798,47,2351,1673.6094951629639,1.0]
[8798,47,2368,892.5287127494812,1.0]
[8798,47,2373,1266.6280269622803,1.0]
[8798,47,2396,1260.3555917739868,1.0]
[11832,45,2257,1474.0533828735352,1.0]
[11832,45,2268,2900.650978088379,1.0]
[11832,140,7009,1272.8163003921509,1.0]
[11832,140,7010,1103.5484075546265,1.0]
[11832,140,7019,1435.792088508606,1.0]
[11832,140,7028,707.9347372055054,1.0]
[9325,104,5229,1349.523425102234,1.0]
[9325,136,6806,1152.5264978408813,1.0]
[9325,137,6898,1891.546368598938,1.0]
[9325,142,7115,628.7659406661987,1.0]
[9325,142,7118,810.5732798576355,1.0]
[9325,142,7129,736.5061044692993,1.0]
[8742,236,11841,1304.2328357696533,1.0]
[8742,236,11848,1302.948236465454,1.0]
[8708,56,2810,1592.8140878677368,1.0]
[8708,56,2834,1762.640118598938,1.0]
[11086,92,4644,1161.6424322128296,1.0]
[8751,162,8112,1369.9544668197632,1.0]
[8751,163,8170,1199.9504566192627,1.0]
[8751,163,8196,4637.85982131958,1.0]
[8751,166,8344,1640.6798362731934,1.0]
[8751,167,8380,926.2935519218445,1.0]
[9468,89,4481,1169.9529886245728,1.0]
[9468,89,4492,982.8858971595764,1.0]
[9468,160,8001,881.197988986969,1.0]
[9468,160,8035,861.0753417015076,1.0]
[9468,160,8042,760.9261870384216,1.0]
[9468,163,8195,940.8878684043884,1.0]
[8943,12,605,1131.6540241241455,1.0]
[8943,12,610,710.7943892478943,1.0]
[8943,13,676,682.429313659668,1.0]
[8943,13,677,1006.8964958190918,1.0]
[8943,13,685,1365.444302558899,1.0]
[8943,13,694,1445.3140497207642,1.0]
[8943,14,718,1114.441156387329,1.0]
[8943,14,729,920.2476143836975,1.0]
[8943,15,776,651.1990427970886,1.0]
[10629,110,5514,1560.1401329040527,1.0]
[10629,110,5542,1032.7632427215576,1.0]
[10629,110,5549,618.4383034706116,1.0]
[10757,43,2185,1712.0040655136108,1.0]
[9712,58,2910,1380.8225393295288,1.0]
[9712,58,2938,557.8182935714722,1.0]
[9712,59,2953,983.7577939033508,1.0]
[9712,59,2968,1571.1402893066406,1.0]
[9712,59,2975,2546.5402603149414,1.0]
[13616,303,15152,1296.5450286865234,1.0]
[13616,303,15157,1538.1335020065308,1.0]
[13616,303,15178,1120.6375360488892,1.0]
[12438,104,5205,1626.3412237167358,1.0]
[12438,104,5223,1608.9242696762085,1.0]
[12438,104,5236,1028.3921957015991,1.0]
[12090,34,1708,970.6423282623291,1.0]
[9533,89,4459,1909.4535112380981,1.0]
[9533,90,4523,908.8070392608643,1.0]
[9533,91,4557,1400.0108242034912,1.0]
[9533,94,4705,1021.2085247039795,1.0]
[9533,94,4727,1436.6850852966309,1.0]
[9533,94,4746,574.3322372436523,1.0]
[8786,160,8027,1236.5161180496216,1.0]
[8786,162,8122,927.2293448448181,1.0]
[8786,163,8165,1346.7113971710205,1.0]
[8468,9,495,929.1161298751831,1.0]
[8468,11,567,1461.6968631744385,1.0]
[8468,11,586,1285.8983278274536,1.0]
[8468,12,622,1274.162769317627,1.0]
[8468,12,640,838.1794691085815,1.0]
[11504,53,2654,1232.3678731918335,1.0]
[8971,92,4616,1660.363793373108,1.0]
[9437,161,8055,1127.7323961257935,1.0]
[9437,162,8102,1623.1011152267456,1.0]
[9437,163,8181,2129.075765609741,1.0]
[9437,163,8197,920.3638434410095,1.0]
[9437,164,8206,1209.7803354263306,1.0]
[9437,164,8213,1269.8278427124023,1.0]
[9079,19,979,716.0034775733948,1.0]
[9079,24,1247,384.4025433063507,1.0]
[10436,212,10635,1429.5475482940674,1.0]
[10436,213,10683,1139.1336917877197,1.0]
[10436,213,10693,1258.076548576355,1.0]
[10436,213,10695,1215.7633304595947,1.0]
[10436,214,10737,1917.8491830825806,1.0]
[9494,618,30907,496.4449405670166,1.0]
[9494,619,30968,3467.4196243286133,1.0]
[9494,620,31022,1009.2941522598267,1.0]
[9326,82,4139,1917.52028465271,1.0]
[9326,83,4155,1127.4449825286865,1.0]
[9326,83,4197,1988.0216121673584,1.0]
[9326,96,4808,1096.6112613677979,1.0]
[11201,52,2603,2508.183002471924,1.0]
[11201,52,2608,2406.1763286590576,1.0]
[11201,52,2610,3503.70717048645,1.0]
[11201,52,2648,895.8223462104797,1.0]
[11201,56,2804,969.5472121238708,1.0]
[11201,56,2806,1139.5113468170166,1.0]
[11201,56,2814,1055.825114250183,1.0]
[13470,97,4871,715.9547805786133,1.0]
[13470,97,4872,791.1607623100281,1.0]
[12486,43,2178,3055.9539794921875,1.0]
[12486,69,3452,1153.2824039459229,1.0]
[12486,69,3463,1410.8279943466187,1.0]
[12486,69,3471,2537.9860401153564,1.0]
[12486,102,5113,1742.1526908874512,1.0]
[12486,102,5119,1168.9804792404175,1.0]
[8562,115,5751,743.7717318534851,1.0]
[8562,115,5776,1226.839542388916,1.0]
[8562,115,5781,2160.428285598755,1.0]
[8562,115,5797,2365.6108379364014,1.0]
[8562,158,7910,1898.9771604537964,1.0]
[8562,158,7943,1257.739543914795,1.0]
[8562,158,7947,1165.8339500427246,1.0]
[8562,159,7961,3587.3119831085205,1.0]
[8562,159,7966,1337.7909660339355,1.0]
[13582,35,1768,1607.6816320419312,1.0]
[13582,35,1785,628.9718151092529,1.0]
[13582,35,1798,1048.0914115905762,1.0]
[13582,35,1800,2530.029296875,1.0]
[11887,150,7504,1619.0457344055176,1.0]
[11887,200,10042,1699.805498123169,1.0]
[8700,180,9046,1336.567759513855,1.0]
[8700,185,9284,1470.540165901184,1.0]
[8700,187,9377,1450.7311582565308,1.0]
[8700,187,9392,1396.8075513839722,1.0]
[11279,89,4478,1103.9962768554688,1.0]
[11279,101,5099,1670.2542304992676,1.0]
[8817,64,3201,990.8691048622131,1.0]
[8817,64,3219,1686.4538192749023,1.0]
[9144,13,670,2182.215690612793,1.0]
[9144,13,671,1093.8323736190796,1.0]
[9144,14,747,1437.3574256896973,1.0]
[8719,90,4549,1054.7844171524048,1.0]
[9668,251,12591,1911.1707210540771,1.0]
[9668,251,12595,1660.6836318969727,1.0]
[9668,253,12653,1582.8808546066284,1.0]
[9668,253,12698,1979.6960353851318,1.0]
[9668,254,12743,4455.564975738525,1.0]
[10675,272,13614,2058.7732791900635,1.0]
[10675,272,13640,1790.613293647766,1.0]
[10675,273,13666,1760.8925104141235,1.0]
[10675,273,13697,1130.3596496582031,1.0]
[10675,282,14141,1092.9611921310425,1.0]
[10675,282,14145,1437.6991987228394,1.0]
[11601,289,14476,980.8274507522583,1.0]
[11601,289,14481,1279.341459274292,1.0]
[11601,292,14601,446.11382484436035,1.0]
[11601,292,14605,1346.785545349121,1.0]
[11601,309,15460,1297.8270053863525,1.0]
[11601,309,15476,1022.4514007568359,1.0]
[11601,309,15491,969.6561098098755,1.0]
[12006,31,1562,3536.0500812530518,1.0]
[12006,31,1566,1478.3986806869507,1.0]
[12006,58,2905,1250.0618696212769,1.0]
[12006,58,2945,1190.6787157058716,1.0]
[12006,58,2947,1236.8186712265015,1.0]
[12006,86,4308,1564.1740560531616,1.0]
[12006,86,4327,2308.988332748413,1.0]
[12006,86,4331,1086.5082740783691,1.0]
[8936,30,1502,1077.175259590149,1.0]
[8936,30,1533,1194.6964263916016,1.0]
[8936,30,1543,1588.9352560043335,1.0]
[10522,55,2758,1483.3943843841553,1.0]
[10522,113,5651,994.3230748176575,1.0]
[10522,113,5652,1663.023591041565,1.0]
[10522,113,5694,1825.6757259368896,1.0]
[10522,127,6390,3597.548723220825,1.0]
[10522,127,6396,984.2904210090637,1.0]
[10522,127,6400,424.33881759643555,1.0]
[10522,139,6994,2763.028621673584,1.0]
[10445,183,9163,804.9294948577881,1.0]
[10445,184,9229,999.3008971214294,1.0]
[10445,184,9244,1663.3832454681396,1.0]
[10445,185,9262,1340.8129215240479,1.0]
[10445,185,9276,1708.4804773330688,1.0]
[10445,186,9306,1755.730152130127,1.0]
[10445,186,9317,1263.5129690170288,1.0]
[10445,186,9331,387.05846667289734,1.0]
[10445,186,9334,1199.0362405776978,1.0]
[10445,186,9348,2071.1631774902344,1.0]
[11974,166,8334,1120.801568031311,1.0]
[11494,155,7795,460.92489361763,1.0]
[11494,168,8428,988.0470037460327,1.0]
[11494,168,8430,1503.6859512329102,1.0]
[11494,168,8433,621.2464570999146,1.0]
[11494,196,9811,894.2103385925293,1.0]
[11494,263,13192,985.3897094726562,1.0]
[10690,27,1391,1242.9132461547852,1.0]
[10690,28,1445,1301.4663457870483,1.0]
[10690,29,1499,1211.4235162734985,1.0]
[10690,30,1546,1192.8642988204956,1.0]
[10473,11,594,1158.4821939468384,1.0]
[10473,12,617,1109.6932888031006,1.0]
[10473,12,632,1310.2260828018188,1.0]
[13561,153,7684,1118.716835975647,1.0]
[13583,93,4662,1261.4632844924927,1.0]
[13583,93,4677,1606.4475774765015,1.0]
[13583,93,4689,977.2777557373047,1.0]
[8666,262,13140,1185.8383417129517,1.0]
[8666,263,13151,1506.687045097351,1.0]
[8666,263,13152,1234.11226272583,1.0]
[8666,263,13175,2890.626907348633,1.0]
[8666,263,13185,798.728346824646,1.0]
[8666,264,13238,1808.0767393112183,1.0]
[8666,264,13244,1179.5977354049683,1.0]
[8666,265,13254,1189.9933815002441,1.0]
[8506,21,1056,1548.4619140625,1.0]
[8506,21,1095,1344.4193601608276,1.0]
[8506,22,1101,1611.9928359985352,1.0]
[8506,22,1115,1120.8810806274414,1.0]
[8506,23,1187,2289.909601211548,1.0]
[8506,23,1192,530.6079983711243,1.0]
[8506,23,1200,1034.0240001678467,1.0]
[8506,28,1401,1119.402289390564,1.0]
[8506,28,1409,593.443751335144,1.0]
[8506,28,1444,1591.7357206344604,1.0]
[9081,140,7019,1401.434063911438,1.0]
[9081,140,7020,4002.457618713379,1.0]
[9081,140,7041,1287.7452373504639,1.0]
[9081,141,7081,2117.3715591430664,1.0]
[9081,142,7136,957.9259753227234,1.0]
[9081,143,7174,1354.0092706680298,1.0]
[9081,144,7224,4143.919944763184,1.0]
[10547,60,3027,1837.3457193374634,1.0]
[10547,60,3042,1409.191608428955,1.0]
[10547,61,3056,1256.9549083709717,1.0]
[10547,62,3102,1245.9346055984497,1.0]
[10547,63,3167,567.349374294281,1.0]
[10547,63,3171,1657.0042371749878,1.0]
[10547,63,3173,1162.0577573776245,1.0]
[9482,14,723,1724.064826965332,1.0]
[9482,15,754,871.9883561134338,1.0]
[9482,15,766,761.3779902458191,1.0]
[9482,15,771,685.714066028595,1.0]
[9482,16,838,1121.0932731628418,1.0]
[9482,17,851,1581.4026594161987,1.0]
[9482,17,884,1204.5681476593018,1.0]
[11909,235,11765,1680.1642179489136,1.0]
[11909,235,11799,2382.141351699829,1.0]
[10501,261,13053,744.397222995758,1.0]
[10501,261,13084,1914.3985509872437,1.0]
[10501,261,13086,1376.8703937530518,1.0]
[10501,262,13133,912.490963935852,1.0]
[10501,262,13139,1923.947811126709,1.0]
[10501,263,13167,911.3254547119141,1.0]
[10501,263,13177,1345.1472520828247,1.0]
[8770,120,6041,814.8192763328552,1.0]
[8770,120,6046,2019.3324089050293,1.0]
[8770,185,9253,1576.505184173584,1.0]
[8770,185,9286,1187.3892545700073,1.0]
[9379,53,2665,1469.8700904846191,1.0]
[9379,53,2686,814.7950172424316,1.0]
[9379,54,2705,1254.8093795776367,1.0]
[9379,55,2767,1665.6562089920044,1.0]
[9379,55,2800,1170.3358888626099,1.0]
[9379,56,2831,3493.08443069458,1.0]
[13678,225,11262,880.3917169570923,1.0]
[13678,225,11281,1570.4923868179321,1.0]
[13678,225,11282,1594.8821306228638,1.0]
[13678,225,11285,5622.714996337891,1.0]
[8528,59,2954,1625.4940032958984,1.0]
[8528,59,2961,1475.6381511688232,1.0]
[8528,59,2965,1190.1401281356812,1.0]
[8528,59,2967,4762.489318847656,1.0]
[8977,60,3026,593.0206775665283,1.0]
[8977,60,3033,2235.352039337158,1.0]
[8977,61,3083,1352.5315523147583,1.0]
[8977,62,3111,1763.6455297470093,1.0]
[8977,63,3181,1980.7727336883545,1.0]
[11286,15,755,1195.9515810012817,1.0]
[11286,15,790,1294.3198680877686,1.0]
[9567,495,24775,1142.7807807922363,1.0]
[9567,500,25040,1513.1863355636597,1.0]
[9567,501,25086,783.4648489952087,1.0]
[8754,89,4456,1037.8496646881104,1.0]
[8754,90,4539,909.6357822418213,1.0]
[8754,91,4577,1094.7376489639282,1.0]
[12513,2,127,1025.3369808197021,1.0]
[9023,12,642,695.3507661819458,1.0]
[9023,13,667,1203.935980796814,1.0]
[9023,13,691,1327.2897005081177,1.0]
[9023,14,706,1220.391869544983,1.0]
[9023,14,717,865.5142784118652,1.0]
[9023,14,725,904.2828679084778,1.0]
[9023,14,736,1784.9359512329102,1.0]
[11969,49,2482,1952.522873878479,1.0]
[9434,292,14615,885.772168636322,1.0]
[9434,309,15481,1238.542079925537,1.0]
[9434,311,15577,903.1966328620911,1.0]
[11586,5,259,1316.4033889770508,1.0]
[10307,0,12,1073.5745429992676,1.0]
[10307,0,25,1442.8764581680298,1.0]
[10307,0,49,867.2760128974915,1.0]
[10307,2,123,1381.849765777588,1.0]
[10307,2,126,1379.805326461792,1.0]
[10434,128,6402,381.7514181137085,1.0]
[10434,128,6411,1499.7363090515137,1.0]
[10434,149,7455,1042.2359704971313,1.0]
[10434,150,7522,1597.6800918579102,1.0]
[10434,150,7541,2039.2241477966309,1.0]
[9500,423,21174,1060.5666637420654,1.0]
[9500,424,21210,1124.4016885757446,1.0]
[9500,424,21225,1946.7110633850098,1.0]
[9500,425,21300,1788.8319492340088,1.0]
[9500,443,22157,1171.4359521865845,1.0]
[9500,443,22174,1198.0724334716797,1.0]
[11909,45,2253,660.7975959777832,1.0]
[11909,45,2274,1118.3120012283325,1.0]
[11909,77,3873,1115.3329610824585,1.0]
[11909,77,3889,1597.3995923995972,1.0]
[10533,177,8887,737.2531890869141,1.0]
[10533,177,8889,646.4985013008118,1.0]
[10533,177,8892,2031.095027923584,1.0]
[11761,58,2904,1280.1822423934937,1.0]
[11761,58,2940,1211.6636037826538,1.0]
[11761,93,4675,2109.6537113189697,1.0]
[11761,94,4712,669.4028377532959,1.0]
[11761,94,4722,1088.970422744751,1.0]
[11761,98,4936,788.7699604034424,1.0]
[11761,98,4949,1578.5400867462158,1.0]
[11025,99,4967,1552.7149438858032,1.0]
[11025,100,5033,1420.3681945800781,1.0]
[11025,101,5060,968.1999087333679,1.0]
[9305,53,2682,700.2179622650146,1.0]
[9305,54,2705,2101.2892723083496,1.0]
[9305,54,2731,992.8169846534729,1.0]
[9305,55,2762,3979.412078857422,1.0]
[9305,55,2767,1088.9016389846802,1.0]
[9305,56,2802,1741.4242029190063,1.0]
[9305,56,2829,1307.9636096954346,1.0]
[13552,36,1828,3874.5927810668945,1.0]
[9188,95,4774,1365.55016040802,1.0]
[9188,115,5785,2308.999538421631,1.0]
[9188,117,5861,1501.2799501419067,1.0]
[9188,117,5875,1385.2241039276123,1.0]
[9188,117,5884,776.5171527862549,1.0]
[12073,172,8605,969.1296219825745,1.0]
[12073,172,8631,1046.6275215148926,1.0]
[11557,83,4158,1864.1316890716553,1.0]
[11557,83,4160,4085.0558280944824,1.0]
[11557,83,4179,1338.4897708892822,1.0]
[11557,99,4964,1371.363639831543,1.0]
[11557,99,4982,567.9353475570679,1.0]
[9545,330,16518,911.9060039520264,1.0]
[9545,330,16527,989.8236393928528,1.0]
[9545,330,16538,1640.5295133590698,1.0]
[9545,331,16561,557.5098395347595,1.0]
[9545,332,16603,860.5374693870544,1.0]
[11096,46,2313,1533.8035821914673,1.0]
[11096,46,2330,3002.9451847076416,1.0]
[10994,146,7335,669.4133281707764,1.0]
[10794,2,105,2718.0609703063965,1.0]
[10794,3,169,4937.3674392700195,1.0]
[10794,4,225,995.6079125404358,1.0]
[10794,5,270,1198.3239650726318,1.0]
[8529,230,11511,1937.9408359527588,1.0]
[8529,231,11576,1620.2629804611206,1.0]
[8529,232,11633,497.3853528499603,1.0]
[8738,164,8221,1493.8530921936035,1.0]
