[run,subrun,event,newhaspi0]
[16890,121,6072,1.0]
[16890,161,8073,1.0]
[16890,161,8085,1.0]
[16890,47,2387,1.0]
[16890,134,6716,1.0]
[16890,148,7406,1.0]
[16890,10,527,1.0]
[16890,69,3471,1.0]
[16890,69,3473,1.0]
[16890,69,3489,1.0]
[16890,118,5950,1.0]
[16890,139,6967,1.0]
[16890,139,6978,1.0]
[16890,139,6982,1.0]
[16890,139,6987,1.0]
[16890,139,6992,1.0]
[16890,181,9053,1.0]
[16890,181,9093,1.0]
[16890,181,9098,1.0]
[16890,199,9984,1.0]
[14456,39,1963,1.0]
[14456,39,1980,1.0]
[14456,39,1984,1.0]
[14456,39,1986,1.0]
[14456,54,2745,1.0]
[14456,61,3090,1.0]
[16891,15,794,1.0]
[16891,88,4401,1.0]
[16891,211,10570,1.0]
[16891,211,10595,1.0]
[16891,211,10597,1.0]
[16891,232,11618,1.0]
[16891,84,4202,1.0]
[16891,216,10843,1.0]
[16891,216,10848,1.0]
[16891,235,11756,1.0]
[16891,220,11023,1.0]
[16891,233,11661,1.0]
[16891,233,11686,1.0]
[16891,233,11690,1.0]
[16891,233,11697,1.0]
[16891,18,922,1.0]
[16891,173,8660,1.0]
[16891,182,9106,1.0]
[16891,183,9169,1.0]
[16891,215,10798,1.0]
[16891,224,11244,1.0]
[16891,67,3363,1.0]
[16891,67,3370,1.0]
[16891,67,3382,1.0]
[16891,251,12589,1.0]
[16891,95,4754,1.0]
[16891,95,4764,1.0]
[16891,95,4798,1.0]
[16891,140,7009,1.0]
[16891,140,7011,1.0]
[16891,140,7018,1.0]
[16891,140,7046,1.0]
[16891,156,7804,1.0]
[16891,153,7664,1.0]
[16891,153,7693,1.0]
[16893,13,655,1.0]
[16893,13,679,1.0]
[16893,29,1461,1.0]
[16893,29,1475,1.0]
[16893,56,2827,1.0]
[16893,73,3665,1.0]
[16893,73,3675,1.0]
[16893,73,3677,1.0]
[16893,73,3699,1.0]
[16893,100,5003,1.0]
[16893,21,1058,1.0]
[16893,21,1098,1.0]
[16893,58,2911,1.0]
[16893,58,2912,1.0]
[16893,58,2924,1.0]
[16893,71,3599,1.0]
[16893,93,4700,1.0]
[16893,99,4984,1.0]
[14458,128,6440,1.0]
[14458,130,6532,1.0]
[14458,130,6549,1.0]
[16893,6,337,1.0]
[16893,77,3874,1.0]
[16893,78,3930,1.0]
[16893,96,4844,1.0]
[16894,103,5156,1.0]
[16894,103,5168,1.0]
[16894,103,5174,1.0]
[16894,114,5702,1.0]
[16894,114,5705,1.0]
[16894,114,5717,1.0]
[16894,114,5738,1.0]
[16894,119,5999,1.0]
[16894,42,2125,1.0]
[16894,59,2954,1.0]
[16894,59,2961,1.0]
[16894,59,2978,1.0]
[16894,59,2981,1.0]
[16894,115,5791,1.0]
[16895,6,304,1.0]
[16895,6,322,1.0]
[16895,19,965,1.0]
[16895,19,978,1.0]
[16895,0,4,1.0]
[16895,0,38,1.0]
[16895,27,1368,1.0]
[16896,9,453,1.0]
[16896,91,4599,1.0]
[16896,34,1728,1.0]
[16896,34,1729,1.0]
[16896,60,3024,1.0]
[16896,93,4681,1.0]
[16896,93,4684,1.0]
[16896,93,4691,1.0]
[16896,0,9,1.0]
[16896,0,30,1.0]
[16896,13,663,1.0]
[16896,13,697,1.0]
[16896,65,3253,1.0]
[16896,78,3904,1.0]
[16896,78,3929,1.0]
[16896,86,4316,1.0]
[16896,92,4648,1.0]
[16901,27,1376,1.0]
[16901,27,1379,1.0]
[16901,68,3401,1.0]
[16901,68,3428,1.0]
[16901,69,3494,1.0]
[16901,76,3843,1.0]
[16901,94,4727,1.0]
[16901,94,4734,1.0]
[16901,94,4735,1.0]
[16901,9,453,1.0]
[16901,9,496,1.0]
[16901,122,6115,1.0]
[16901,122,6145,1.0]
[14458,14,750,1.0]
[14458,70,3511,1.0]
[14458,70,3531,1.0]
[14458,132,6602,1.0]
[14458,132,6604,1.0]
[14458,132,6646,1.0]
[14458,139,6982,1.0]
[14458,139,7000,1.0]
[16901,50,2544,1.0]
[16901,58,2903,1.0]
[16901,0,22,1.0]
[16901,11,551,1.0]
[16901,11,552,1.0]
[16901,11,598,1.0]
[16901,30,1540,1.0]
[16901,42,2106,1.0]
[16901,42,2133,1.0]
[16901,78,3910,1.0]
[16901,78,3950,1.0]
[16901,83,4182,1.0]
[16901,13,692,1.0]
[16901,70,3522,1.0]
[16901,105,5265,1.0]
[16901,105,5275,1.0]
[16901,105,5290,1.0]
[16904,21,1052,1.0]
[16904,21,1060,1.0]
[16904,23,1169,1.0]
[16904,25,1283,1.0]
[16904,25,1290,1.0]
[16906,69,3455,1.0]
[16906,69,3456,1.0]
[16906,69,3471,1.0]
[16906,87,4351,1.0]
[16906,87,4384,1.0]
[16906,87,4391,1.0]
[16906,88,4413,1.0]
[16906,63,3168,1.0]
[16906,63,3195,1.0]
[16906,65,3288,1.0]
[16906,65,3289,1.0]
[16906,77,3896,1.0]
[16907,6,336,1.0]
[16907,32,1631,1.0]
[16907,34,1711,1.0]
[16907,34,1738,1.0]
[16907,59,2954,1.0]
[16907,41,2059,1.0]
[16907,41,2082,1.0]
[16907,41,2090,1.0]
[16907,49,2456,1.0]
[16907,2,108,1.0]
[16907,2,117,1.0]
[16907,20,1022,1.0]
[16907,22,1128,1.0]
[16907,22,1137,1.0]
[16907,31,1574,1.0]
[16907,40,2020,1.0]
[16907,40,2041,1.0]
[16907,52,2619,1.0]
[16909,59,2996,1.0]
[16909,167,8363,1.0]
[14458,28,1443,1.0]
[14458,65,3297,1.0]
[16909,139,6968,1.0]
[16909,139,6969,1.0]
[16909,139,6982,1.0]
[16909,139,6997,1.0]
[16909,143,7172,1.0]
[16909,143,7200,1.0]
[16909,78,3917,1.0]
[16909,144,7248,1.0]
[16909,14,747,1.0]
[16909,35,1772,1.0]
[16909,48,2404,1.0]
[16909,48,2411,1.0]
[16909,48,2413,1.0]
[16909,134,6735,1.0]
[16909,51,2573,1.0]
[16909,51,2591,1.0]
[16909,61,3077,1.0]
[16909,85,4257,1.0]
[16909,85,4287,1.0]
[16909,149,7480,1.0]
[16909,149,7482,1.0]
[16910,14,747,1.0]
[16910,18,925,1.0]
[16910,18,928,1.0]
[16910,87,4363,1.0]
[16910,87,4382,1.0]
[16910,87,4394,1.0]
[16910,31,1563,1.0]
[16910,31,1577,1.0]
[16910,183,9169,1.0]
[16910,183,9186,1.0]
[16910,26,1324,1.0]
[16910,101,5072,1.0]
[16910,101,5080,1.0]
[16910,120,6011,1.0]
[16910,120,6014,1.0]
[16910,124,6239,1.0]
[16910,137,6868,1.0]
[16910,22,1101,1.0]
[16910,22,1116,1.0]
[16910,28,1422,1.0]
[16910,28,1436,1.0]
[16910,85,4277,1.0]
[16910,132,6603,1.0]
[16910,132,6611,1.0]
[16910,132,6649,1.0]
[16910,133,6700,1.0]
[16910,25,1283,1.0]
[16910,25,1298,1.0]
[16910,67,3390,1.0]
[16910,145,7288,1.0]
[16910,149,7471,1.0]
[16910,149,7493,1.0]
[16910,167,8351,1.0]
[16910,172,8617,1.0]
[16910,172,8631,1.0]
[16910,172,8640,1.0]
[14458,21,1062,1.0]
[14458,49,2466,1.0]
[14458,78,3925,1.0]
[14458,79,3988,1.0]
[14458,91,4554,1.0]
[14458,108,5411,1.0]
[16910,24,1230,1.0]
[16910,24,1247,1.0]
[16910,66,3301,1.0]
[16910,66,3328,1.0]
[16910,66,3339,1.0]
[16910,72,3611,1.0]
[16910,72,3622,1.0]
[16910,102,5148,1.0]
[16913,1,64,1.0]
[16913,6,342,1.0]
[16913,10,530,1.0]
[16913,13,674,1.0]
[16913,13,677,1.0]
[16913,32,1621,1.0]
[16913,32,1646,1.0]
[16913,34,1711,1.0]
[16913,34,1743,1.0]
[16916,17,869,1.0]
[16916,17,882,1.0]
[16916,87,4358,1.0]
[16916,87,4383,1.0]
[16916,87,4394,1.0]
[16916,100,5025,1.0]
[16916,127,6381,1.0]
[16916,140,7007,1.0]
[16916,58,2940,1.0]
[16916,58,2948,1.0]
[16916,124,6241,1.0]
[16916,124,6244,1.0]
[16916,160,8001,1.0]
[16916,160,8016,1.0]
[16916,178,8920,1.0]
[16916,7,381,1.0]
[16916,7,398,1.0]
[16916,19,972,1.0]
[16916,53,2675,1.0]
[16916,95,4787,1.0]
[16916,129,6489,1.0]
[16916,145,7259,1.0]
[16916,75,3771,1.0]
[16916,77,3898,1.0]
[16916,86,4305,1.0]
[16916,86,4332,1.0]
[16916,86,4339,1.0]
[16916,111,5597,1.0]
[16916,182,9107,1.0]
[16916,182,9118,1.0]
[16916,182,9139,1.0]
[16916,55,2797,1.0]
[16916,56,2825,1.0]
[16916,66,3343,1.0]
[16916,106,5340,1.0]
[16916,92,4638,1.0]
[16916,109,5468,1.0]
[16916,149,7483,1.0]
[16916,3,172,1.0]
[16916,34,1705,1.0]
[16916,91,4573,1.0]
[16916,101,5052,1.0]
[16916,150,7509,1.0]
[14148,30,1524,1.0]
[14148,34,1712,1.0]
[14148,34,1740,1.0]
[14148,34,1744,1.0]
[14148,70,3531,1.0]
[14148,70,3533,1.0]
[14148,70,3534,1.0]
[14148,75,3755,1.0]
[14459,8,444,1.0]
[14459,77,3895,1.0]
[14459,101,5094,1.0]
[14459,108,5415,1.0]
[16916,1,62,1.0]
[16916,1,69,1.0]
[16916,1,77,1.0]
[16916,29,1459,1.0]
[16916,29,1496,1.0]
[16916,40,2008,1.0]
[16916,40,2015,1.0]
[16916,40,2034,1.0]
[16916,177,8862,1.0]
[16916,177,8884,1.0]
[16916,180,9018,1.0]
[16919,141,7092,1.0]
[16919,141,7097,1.0]
[16919,283,14154,1.0]
[16919,193,9662,1.0]
[16919,259,12992,1.0]
[16919,317,15863,1.0]
[16919,317,15894,1.0]
[16919,317,15900,1.0]
[16919,386,19332,1.0]
[16919,126,6317,1.0]
[16919,126,6319,1.0]
[16919,506,25323,1.0]
[16919,9,498,1.0]
[16919,245,12293,1.0]
[16919,381,19064,1.0]
[16919,521,26100,1.0]
[16919,530,26517,1.0]
[16919,32,1627,1.0]
[16919,419,20952,1.0]
[16919,419,20991,1.0]
[16919,474,23736,1.0]
[16919,474,23748,1.0]
[16919,93,4652,1.0]
[16919,230,11513,1.0]
[16919,282,14145,1.0]
[16919,484,24225,1.0]
[16919,102,5116,1.0]
[16919,354,17710,1.0]
[16919,354,17717,1.0]
[16919,354,17720,1.0]
[16919,354,17742,1.0]
[16919,374,18732,1.0]
[16919,412,20611,1.0]
[16919,416,20812,1.0]
[16919,12,633,1.0]
[16919,12,649,1.0]
[16919,13,678,1.0]
[16919,13,692,1.0]
[16919,86,4304,1.0]
[16919,97,4876,1.0]
[16919,97,4898,1.0]
[16919,291,14558,1.0]
[16919,291,14586,1.0]
[16919,291,14587,1.0]
[16919,318,15947,1.0]
[16919,70,3517,1.0]
[16919,70,3520,1.0]
[16919,267,13393,1.0]
[16919,514,25708,1.0]
[16919,514,25744,1.0]
[16919,514,25749,1.0]
[14459,6,334,1.0]
[14459,10,525,1.0]
[14459,71,3597,1.0]
[16919,51,2560,1.0]
[16919,51,2585,1.0]
[16919,51,2592,1.0]
[16919,79,3977,1.0]
[16919,127,6379,1.0]
[16919,232,11614,1.0]
[16919,232,11625,1.0]
[16919,232,11640,1.0]
[16919,232,11643,1.0]
[16919,236,11842,1.0]
[16919,513,25686,1.0]
[16919,518,25903,1.0]
[16919,215,10799,1.0]
[16919,462,23112,1.0]
[16919,524,26206,1.0]
[16919,524,26220,1.0]
[16919,524,26234,1.0]
[16919,11,572,1.0]
[16919,20,1006,1.0]
[16919,20,1011,1.0]
[16919,20,1017,1.0]
[16919,166,8347,1.0]
[16919,220,11001,1.0]
[16919,220,11017,1.0]
[16919,220,11030,1.0]
[16919,220,11044,1.0]
[16919,242,12116,1.0]
[16919,342,17114,1.0]
[16919,342,17121,1.0]
[16919,342,17123,1.0]
[16919,39,1973,1.0]
[16919,39,1987,1.0]
[16919,94,4714,1.0]
[16919,94,4744,1.0]
[16919,94,4745,1.0]
[16919,94,4749,1.0]
[16919,302,15102,1.0]
[16919,302,15121,1.0]
[16919,302,15123,1.0]
[16919,106,5303,1.0]
[16919,125,6251,1.0]
[16919,125,6262,1.0]
[16919,125,6270,1.0]
[16919,125,6288,1.0]
[16919,235,11774,1.0]
[16919,260,13024,1.0]
[16919,328,16434,1.0]
[16919,458,22924,1.0]
[16919,154,7708,1.0]
[16919,233,11671,1.0]
[16919,418,20917,1.0]
[16919,438,21946,1.0]
[16919,508,25417,1.0]
[16919,508,25425,1.0]
[16919,44,2203,1.0]
[16919,44,2210,1.0]
[16919,44,2214,1.0]
[16919,44,2245,1.0]
[16919,203,10163,1.0]
[16919,203,10170,1.0]
[16919,203,10184,1.0]
[16919,213,10690,1.0]
[16919,370,18502,1.0]
[16919,398,19930,1.0]
[16919,172,8610,1.0]
[16919,209,10471,1.0]
[16919,209,10480,1.0]
[16919,251,12571,1.0]
[16919,293,14667,1.0]
[16919,473,23668,1.0]
[16919,65,3274,1.0]
[16919,65,3286,1.0]
[16919,65,3289,1.0]
[16919,65,3295,1.0]
[16919,144,7207,1.0]
[16919,256,12823,1.0]
[16919,256,12829,1.0]
[16919,394,19734,1.0]
[14459,22,1116,1.0]
[14459,22,1120,1.0]
[14459,46,2317,1.0]
[14459,46,2333,1.0]
[14459,70,3549,1.0]
[14459,81,4057,1.0]
[14459,81,4062,1.0]
[14459,81,4075,1.0]
[14459,84,4235,1.0]
[14459,84,4246,1.0]
[16919,25,1269,1.0]
[16919,25,1291,1.0]
[16919,25,1296,1.0]
[16919,184,9206,1.0]
[16919,229,11480,1.0]
[16919,279,13951,1.0]
[16919,279,13998,1.0]
[16919,350,17512,1.0]
[16919,350,17535,1.0]
[16919,368,18433,1.0]
[16919,4,209,1.0]
[16919,4,227,1.0]
[16919,264,13213,1.0]
[16919,264,13227,1.0]
[16919,321,16082,1.0]
[16919,384,19212,1.0]
[16919,486,24308,1.0]
[16920,0,12,1.0]
[16920,7,398,1.0]
[16920,16,809,1.0]
[16920,16,832,1.0]
[16920,42,2140,1.0]
[16920,51,2556,1.0]
[16920,51,2595,1.0]
[16920,54,2733,1.0]
[16920,54,2742,1.0]
[16920,3,166,1.0]
[16920,3,176,1.0]
[16920,3,195,1.0]
[16920,24,1215,1.0]
[16920,35,1766,1.0]
[16920,49,2453,1.0]
[16920,49,2470,1.0]
[16920,50,2532,1.0]
[16920,50,2541,1.0]
[16921,203,10156,1.0]
[16921,208,10414,1.0]
[16921,208,10418,1.0]
[16921,215,10760,1.0]
[16921,220,11013,1.0]
[16921,220,11032,1.0]
[16921,220,11037,1.0]
[16921,40,2033,1.0]
[16921,66,3328,1.0]
[16921,66,3339,1.0]
[16921,161,8060,1.0]
[16923,294,14728,1.0]
[16923,27,1365,1.0]
[16923,27,1389,1.0]
[16923,28,1415,1.0]
[16923,28,1430,1.0]
[16923,149,7469,1.0]
[16923,21,1051,1.0]
[16923,123,6200,1.0]
[16923,142,7150,1.0]
[16923,236,11826,1.0]
[16923,236,11848,1.0]
[16923,252,12601,1.0]
[16923,252,12628,1.0]
[16923,252,12633,1.0]
[14463,0,5,1.0]
[14463,199,9991,1.0]
[14463,199,9992,1.0]
[14463,199,10000,1.0]
[14463,228,11432,1.0]
[16923,118,5934,1.0]
[16923,118,5939,1.0]
[16923,157,7889,1.0]
[16923,124,6249,1.0]
[16923,176,8831,1.0]
[16923,281,14076,1.0]
[16923,281,14078,1.0]
[16923,96,4834,1.0]
[16923,130,6529,1.0]
[16923,251,12556,1.0]
[16923,251,12577,1.0]
[16923,357,17870,1.0]
[16923,357,17892,1.0]
[16923,8,448,1.0]
[16923,136,6816,1.0]
[16923,136,6820,1.0]
[16923,283,14164,1.0]
[16923,3,181,1.0]
[16923,119,5974,1.0]
[16923,1,63,1.0]
[16923,1,82,1.0]
[16923,237,11862,1.0]
[16923,295,14778,1.0]
[16923,116,5836,1.0]
[16923,347,17388,1.0]
[16923,352,17627,1.0]
[16925,41,2060,1.0]
[16925,41,2095,1.0]
[16925,58,2924,1.0]
[16925,58,2927,1.0]
[16925,58,2942,1.0]
[16925,70,3504,1.0]
[16925,5,281,1.0]
[16925,5,295,1.0]
[16925,126,6301,1.0]
[16925,126,6343,1.0]
[16925,36,1822,1.0]
[16925,36,1835,1.0]
[16925,51,2593,1.0]
[16925,80,4041,1.0]
[16925,116,5818,1.0]
[14463,69,3452,1.0]
[14463,96,4842,1.0]
[14463,97,4893,1.0]
[14463,110,5550,1.0]
[14463,155,7797,1.0]
[14463,163,8189,1.0]
[16925,123,6162,1.0]
[16925,123,6169,1.0]
[16925,123,6186,1.0]
[16925,123,6189,1.0]
[16925,138,6915,1.0]
[16925,142,7124,1.0]
[16925,18,903,1.0]
[16925,18,921,1.0]
[16925,18,936,1.0]
[16925,18,937,1.0]
[16925,18,942,1.0]
[16925,62,3125,1.0]
[16925,62,3134,1.0]
[16925,45,2264,1.0]
[16925,45,2291,1.0]
[16925,57,2870,1.0]
[16925,57,2894,1.0]
[16925,128,6419,1.0]
[16925,7,373,1.0]
[16925,7,393,1.0]
[16925,7,398,1.0]
[16925,52,2608,1.0]
[16925,88,4402,1.0]
[16925,95,4767,1.0]
[16925,95,4784,1.0]
[16925,19,993,1.0]
[16925,42,2122,1.0]
[16925,42,2141,1.0]
[16925,85,4276,1.0]
[16925,121,6072,1.0]
[16925,121,6084,1.0]
[16925,131,6566,1.0]
[16925,131,6572,1.0]
[16925,48,2406,1.0]
[16925,48,2418,1.0]
[16925,48,2444,1.0]
[16925,48,2446,1.0]
[16925,48,2449,1.0]
[16925,73,3656,1.0]
[16925,94,4706,1.0]
[16925,101,5069,1.0]
[16926,59,2982,1.0]
[16926,67,3375,1.0]
[16926,67,3380,1.0]
[16926,146,7329,1.0]
[16926,187,9352,1.0]
[16926,187,9397,1.0]
[16926,247,12355,1.0]
[16926,20,1018,1.0]
[16926,20,1035,1.0]
[16926,20,1040,1.0]
[16926,83,4171,1.0]
[16926,83,4193,1.0]
[16926,206,10316,1.0]
[16926,206,10325,1.0]
[16926,239,11954,1.0]
[16926,239,11991,1.0]
[16926,32,1623,1.0]
[16926,45,2259,1.0]
[16926,45,2263,1.0]
[16926,60,3006,1.0]
[16926,60,3030,1.0]
[16926,82,4102,1.0]
[16926,82,4128,1.0]
[16926,177,8885,1.0]
[16926,0,40,1.0]
[16926,37,1871,1.0]
[16926,65,3279,1.0]
[16926,123,6158,1.0]
[16926,131,6595,1.0]
[14463,72,3620,1.0]
[14463,114,5749,1.0]
[14463,217,10852,1.0]
[14463,217,10886,1.0]
[14463,217,10893,1.0]
[14463,224,11230,1.0]
[14463,224,11242,1.0]
[14463,224,11244,1.0]
[16926,21,1064,1.0]
[16926,71,3563,1.0]
[16926,150,7519,1.0]
[16926,150,7525,1.0]
[16926,150,7547,1.0]
[16926,211,10551,1.0]
[16926,19,989,1.0]
[16926,53,2654,1.0]
[16926,53,2698,1.0]
[16926,58,2908,1.0]
[16926,58,2926,1.0]
[16926,173,8656,1.0]
[16926,173,8681,1.0]
[16926,173,8685,1.0]
[16926,194,9749,1.0]
[16926,225,11252,1.0]
[16926,225,11264,1.0]
[16926,225,11288,1.0]
[16926,127,6363,1.0]
[16926,127,6385,1.0]
[16927,8,414,1.0]
[16927,10,521,1.0]
[16927,15,783,1.0]
[16927,15,797,1.0]
[16927,23,1157,1.0]
[16927,28,1411,1.0]
[16927,28,1433,1.0]
[16927,5,262,1.0]
[16927,9,471,1.0]
[16927,12,601,1.0]
[16927,12,625,1.0]
[16927,24,1201,1.0]
[16927,24,1212,1.0]
[16927,29,1463,1.0]
[16927,29,1470,1.0]
[16927,36,1811,1.0]
[16927,36,1830,1.0]
[16927,4,202,1.0]
[16927,11,561,1.0]
[16927,26,1301,1.0]
[16927,40,2012,1.0]
[16927,40,2016,1.0]
[16927,40,2039,1.0]
[16929,19,984,1.0]
[16929,86,4325,1.0]
[16929,100,5019,1.0]
[16929,100,5045,1.0]
[16929,100,5050,1.0]
[16929,102,5107,1.0]
[16929,102,5139,1.0]
[16929,7,356,1.0]
[16929,7,388,1.0]
[16929,27,1354,1.0]
[16929,31,1584,1.0]
[16929,33,1675,1.0]
[16929,33,1689,1.0]
[16929,33,1692,1.0]
[16929,33,1700,1.0]
[16929,108,5430,1.0]
[16929,108,5448,1.0]
[16929,124,6217,1.0]
[16929,128,6402,1.0]
[16929,128,6420,1.0]
[16929,74,3729,1.0]
[16929,74,3731,1.0]
[16929,109,5496,1.0]
[14463,53,2654,1.0]
[14463,53,2674,1.0]
[14463,63,3160,1.0]
[14463,63,3165,1.0]
[14463,63,3176,1.0]
[14463,63,3179,1.0]
[14463,87,4353,1.0]
[14463,87,4370,1.0]
[14463,121,6074,1.0]
[14463,121,6092,1.0]
[14463,121,6099,1.0]
[16929,112,5629,1.0]
[16929,112,5632,1.0]
[16929,112,5644,1.0]
[16929,41,2051,1.0]
[16929,41,2087,1.0]
[16929,76,3821,1.0]
[16929,120,6023,1.0]
[16929,126,6340,1.0]
[16929,63,3156,1.0]
[16929,63,3187,1.0]
[16929,91,4584,1.0]
[16929,121,6077,1.0]
[16929,121,6100,1.0]
[16929,125,6257,1.0]
[16929,125,6262,1.0]
[16929,125,6292,1.0]
[16929,139,6968,1.0]
[16929,144,7201,1.0]
[16929,144,7228,1.0]
[16929,45,2264,1.0]
[16929,45,2266,1.0]
[16929,56,2830,1.0]
[16929,56,2835,1.0]
[16929,17,869,1.0]
[16929,17,898,1.0]
[16929,32,1637,1.0]
[16929,32,1642,1.0]
[16929,65,3281,1.0]
[16929,122,6147,1.0]
[16931,82,4129,1.0]
[16931,82,4132,1.0]
[16931,82,4147,1.0]
[16931,84,4237,1.0]
[16931,84,4245,1.0]
[16931,85,4267,1.0]
[16931,85,4269,1.0]
[16931,85,4295,1.0]
[16931,85,4296,1.0]
[16931,86,4334,1.0]
[16931,25,1260,1.0]
[16931,76,3826,1.0]
[16932,18,902,1.0]
[16932,33,1695,1.0]
[16932,38,1948,1.0]
[16932,41,2070,1.0]
[16932,41,2073,1.0]
[16932,41,2097,1.0]
[16932,51,2598,1.0]
[16932,54,2704,1.0]
[16932,54,2705,1.0]
[16932,54,2730,1.0]
[16932,54,2738,1.0]
[16934,5,265,1.0]
[16934,5,274,1.0]
[16934,50,2523,1.0]
[16934,97,4866,1.0]
[16934,45,2263,1.0]
[16934,45,2298,1.0]
[16934,57,2863,1.0]
[16934,57,2900,1.0]
[16934,73,3662,1.0]
[14463,21,1057,1.0]
[14463,21,1059,1.0]
[14463,21,1075,1.0]
[14463,47,2379,1.0]
[14463,47,2394,1.0]
[14463,66,3309,1.0]
[14463,80,4012,1.0]
[14463,81,4068,1.0]
[16934,80,4039,1.0]
[16934,101,5051,1.0]
[16934,101,5058,1.0]
[16934,101,5067,1.0]
[16934,101,5094,1.0]
[16934,123,6195,1.0]
[16934,58,2908,1.0]
[16934,58,2916,1.0]
[16934,62,3119,1.0]
[16934,81,4051,1.0]
[16934,0,33,1.0]
[16934,46,2336,1.0]
[16934,46,2346,1.0]
[16934,71,3582,1.0]
[16934,121,6090,1.0]
[16935,11,598,1.0]
[16935,39,1964,1.0]
[16935,39,1987,1.0]
[16935,321,16075,1.0]
[16935,321,16088,1.0]
[16935,285,14255,1.0]
[16935,285,14265,1.0]
[16935,285,14280,1.0]
[16935,285,14288,1.0]
[16935,291,14560,1.0]
[16935,486,24337,1.0]
[16935,524,26248,1.0]
[16935,524,26249,1.0]
[16935,53,2675,1.0]
[16935,316,15807,1.0]
[16935,550,27518,1.0]
[16935,550,27532,1.0]
[16935,550,27540,1.0]
[16935,550,27548,1.0]
[16935,93,4656,1.0]
[16935,93,4685,1.0]
[16935,105,5281,1.0]
[16935,459,22958,1.0]
[16935,42,2108,1.0]
[16935,42,2113,1.0]
[16935,42,2133,1.0]
[16935,111,5589,1.0]
[16935,214,10711,1.0]
[16935,374,18739,1.0]
[16935,403,20193,1.0]
[16935,436,21831,1.0]
[16935,436,21839,1.0]
[16935,31,1597,1.0]
[16935,44,2237,1.0]
[16935,300,15039,1.0]
[16935,457,22855,1.0]
[16935,457,22892,1.0]
[16935,484,24205,1.0]
[16935,484,24211,1.0]
[16935,2,126,1.0]
[16935,60,3001,1.0]
[16935,60,3033,1.0]
[16935,60,3035,1.0]
[16935,60,3045,1.0]
[16935,315,15759,1.0]
[16935,315,15798,1.0]
[16935,317,15852,1.0]
[16935,317,15860,1.0]
[16935,317,15870,1.0]
[16935,354,17724,1.0]
[16935,354,17744,1.0]
[14463,49,2469,1.0]
[14463,74,3735,1.0]
[14463,74,3738,1.0]
[14463,222,11118,1.0]
[14463,222,11121,1.0]
[14463,222,11132,1.0]
[16935,429,21460,1.0]
[16935,470,23518,1.0]
[16935,470,23527,1.0]
[16935,171,8582,1.0]
[16935,171,8585,1.0]
[16935,255,12764,1.0]
[16935,255,12774,1.0]
[16935,255,12783,1.0]
[16935,255,12786,1.0]
[16935,306,15306,1.0]
[16935,340,17014,1.0]
[16935,340,17018,1.0]
[16935,359,17965,1.0]
[16935,392,19631,1.0]
[16937,2,128,1.0]
[16937,8,433,1.0]
[16937,15,760,1.0]
[16937,15,772,1.0]
[16942,123,6155,1.0]
[16942,123,6186,1.0]
[16942,137,6872,1.0]
[16942,137,6897,1.0]
[16942,164,8222,1.0]
[16942,164,8245,1.0]
[16942,218,10914,1.0]
[16942,218,10915,1.0]
[16942,218,10916,1.0]
[16942,218,10939,1.0]
[16942,85,4251,1.0]
[16942,183,9190,1.0]
[16942,183,9195,1.0]
[16942,225,11285,1.0]
[16942,225,11293,1.0]
[16942,246,12309,1.0]
[16942,8,405,1.0]
[16942,8,425,1.0]
[16942,92,4631,1.0]
[16942,121,6067,1.0]
[16942,146,7348,1.0]
[16942,153,7686,1.0]
[16942,84,4250,1.0]
[16942,133,6660,1.0]
[16942,133,6666,1.0]
[16942,145,7262,1.0]
[16942,22,1101,1.0]
[16942,22,1142,1.0]
[16942,106,5346,1.0]
[16942,216,10807,1.0]
[16942,216,10826,1.0]
[16942,216,10846,1.0]
[16942,227,11360,1.0]
[16942,227,11369,1.0]
[16942,227,11382,1.0]
[16942,234,11723,1.0]
[16942,234,11726,1.0]
[16942,3,159,1.0]
[16942,3,161,1.0]
[16942,25,1280,1.0]
[16942,163,8156,1.0]
[16942,163,8197,1.0]
[16942,179,8987,1.0]
[14463,44,2204,1.0]
[14463,44,2236,1.0]
[14463,175,8758,1.0]
[14463,175,8776,1.0]
[14463,175,8784,1.0]
[14463,191,9552,1.0]
[14463,191,9564,1.0]
[14463,191,9571,1.0]
[14463,191,9588,1.0]
[16942,107,5356,1.0]
[16942,107,5395,1.0]
[16942,219,10959,1.0]
[16942,244,12227,1.0]
[16942,46,2321,1.0]
[16942,77,3879,1.0]
[16942,154,7711,1.0]
[16942,156,7823,1.0]
[16942,12,625,1.0]
[16942,12,632,1.0]
[16942,62,3149,1.0]
[16942,111,5584,1.0]
[16942,172,8601,1.0]
[16942,172,8607,1.0]
[16942,182,9123,1.0]
[16942,195,9756,1.0]
[16942,195,9759,1.0]
[16942,195,9795,1.0]
[16942,20,1025,1.0]
[16942,20,1034,1.0]
[16942,59,2990,1.0]
[16942,60,3032,1.0]
[16942,75,3774,1.0]
[16944,32,1642,1.0]
[16944,5,295,1.0]
[16944,46,2325,1.0]
[16944,46,2335,1.0]
[16944,125,6264,1.0]
[16944,125,6295,1.0]
[16944,254,12714,1.0]
[16944,254,12719,1.0]
[16944,254,12728,1.0]
[16944,254,12749,1.0]
[16944,51,2561,1.0]
[16944,51,2600,1.0]
[16944,80,4032,1.0]
[16944,80,4034,1.0]
[16944,176,8814,1.0]
[16944,176,8841,1.0]
